"","Name","Clade","stopFree","CPC2","LGC","CPPred","RNAcode","PhyloCSF","tcode","RNAsamba","bioseq2seq","randScore","PLEK"
"188","NC_054857.1_6001119_6001007","fungiGroup",261,0.0269724,-0.449,0.0174866,45.18,5.8061,1.119,0.58127,0.0458,18,-2.20692
"189","NC_054857.1_670993_671405","fungiGroup",468,0.370751,-1.237,0.667898,159.535,88.6685,1.315,0.95508,0.3383,11,-1.25275
"190","NC_054857.1_682866_683219","fungiGroup",384,0.523885,-1.033,0.830963,24.94,-185.3645,1.183,0.92455,0.9926,26,-1.54318
"191","NC_054857.1_687730_687946","fungiGroup",276,0.0667891,-0.609,0.819932,70.555,191.3888,1.336,0.80392,0.7052,19,-1.90726
"192","NC_054857.1_805243_806353","fungiGroup",1176,1,1.572,0.997476,309.806,144.6929,1.281,0.9996,0.9994,50,-0.223802
"193","NC_054857.1_823993_825040","fungiGroup",1119,1,1.04,0.967757,497.646,1890.7654,1.378,0.99832,0.9997,87,0.687712
"194","NC_054857.1_836923_837435","fungiGroup",519,0.992384,0.087,0.74456,110.881,134.6288,1.271,0.99584,0.9986,15,-1.04166
"195","NC_054857.1_855432_854877","fungiGroup",591,0.998949,-0.296,0.987794,158.284,232.8077,1.35,0.99604,0.9953,78,-1.19101
"196","NC_054857.1_927595_927750","fungiGroup",303,0.111047,0,0.27865,49.987,-13.9168,1.132,0.47497,0.6666,4,-2.03044
"197","NC_054857.1_94608_94738","fungiGroup",246,0.156815,-0.893,0.9239,52.741,61.4173,1.235,0.95504,0.2157,43,-1.98319
"198","NC_054858.1_1017705_1017406","fungiGroup",318,0.200324,-0.746,0.957177,37.986,-41.0382,1.15,0.9541,0.0433,39,-1.49491
"199","NC_054858.1_104046_103585","fungiGroup",531,0.921378,-0.307,0.770757,181.72,128.0059,1.279,0.987,0.9961,74,-1.08006
"200","NC_054858.1_1068279_1067820","fungiGroup",507,0.976296,-0.013,0.991719,141.726,305.9696,1.244,0.99535,0.9995,45,-1.04178
"201","NC_054858.1_1073971_1074141","fungiGroup",234,0.0669818,-1.266,0.1412,66.239,116.6158,1.097,0.91854,0.0013,32,-2.01781
"202","NC_054858.1_1092994_1093079","fungiGroup",210,0.0714976,0,0.31751,35.987,-44.2047,1.103,0.36358,0.0093,72,-2.26683
"203","NC_054858.1_1104866_1104985","fungiGroup",231,0.0768091,0.175,0.0388394,47.984,33.5253,1.096,0.48571,0.0026,32,-2.01215
"204","NC_054858.1_1134220_1133938","fungiGroup",321,0.56079,-0.966,0.868209,103.122,280.0099,1.17,0.96983,0.9953,66,-1.33865
"205","NC_054858.1_1138002_1137792","fungiGroup",294,0.0978646,-0.976,0.0108431,78.464,140.2536,1.162,0.9791,0.2886,36,-1.87657
"206","NC_054858.1_1167952_1167834","fungiGroup",171,0.0339283,-0.569,0.0560294,28.707,-45.9373,0.921,0.24167,2e-04,47,-2.03832
"207","NC_054858.1_1181192_1181543","fungiGroup",384,0.216454,-0.464,0.458464,13.525,-271.1823,0.715,0.46792,0.5063,71,-1.59783
"208","NC_054858.1_122584_123103","fungiGroup",670,0.260462,-1.4,0.819307,156.045,90.7047,1.312,0.99798,0.998,25,-1.46517
"209","NC_054858.1_1227430_1227172","fungiGroup",357,0.0746605,-0.76,0.250235,91.67,261.8948,1.284,0.80521,0.9903,18,-1.54512
"210","NC_054858.1_124772_124433","fungiGroup",411,0.861065,-0.858,0.964117,144.16,94.1748,1.31,0.91868,0.9826,86,-1.61897
"211","NC_054858.1_1267151_1267399","fungiGroup",291,0.466666,-0.485,0.728602,120.641,167.9569,1.085,0.98061,0.0041,71,-1.80265
"212","NC_054858.1_1339498_1339388","fungiGroup",207,0.0355807,-1.199,0.027966,55.364,183.0322,0.922,0.84544,0.0042,43,-2.07896
"213","NC_054858.1_1370981_1371621","fungiGroup",705,0.974703,1.366,0.868404,38.284,-234.8216,1.061,0.99228,0.9991,98,-0.306621
"214","NC_054858.1_1386577_1386130","fungiGroup",564,0.98531,-0.347,0.987627,201.623,336.3021,1.323,0.99682,0.9981,23,-1.40694
"215","NC_054858.1_1392017_1392961","fungiGroup",1032,1,1.216,0.997643,278.384,344.1804,1.236,0.99854,0.9961,30,0.72459
"216","NC_054858.1_1471038_1470843","fungiGroup",345,0.0575142,-1.23,0.224271,79.3,-41.3288,1.268,0.90923,0.6984,36,-2.03194
"217","NC_054858.1_1490723_1490910","fungiGroup",279,0.293156,-0.233,0.0880073,59.24,-10.8709,1.247,0.9419,0.4549,99,-1.87929
"218","NC_054858.1_1533667_1533967","fungiGroup",219,0.0951023,-1.166,0.362194,165.382,632.1543,1.293,0.99384,0.966,22,-0.769647
"219","NC_054858.1_1544587_1544463","fungiGroup",171,0.0216648,-1.807,0.0786703,50.612,26.2998,0.912,0.71069,3e-04,82,-2.00122
"220","NC_054858.1_159152_160112","fungiGroup",1005,0.999999,1.117,0.998228,306.345,300.1711,1.322,0.99262,0.9993,88,-0.814476
"221","NC_054858.1_1603971_1604057","fungiGroup",234,0.0515442,0,0.556743,18.984,-23.3395,1.245,0.85875,0.0036,78,-2.30746
"222","NC_054858.1_164669_164411","fungiGroup",315,0.265719,-1.083,0.522463,70.437,11.4334,1.181,0.9458,0.9912,86,-1.65636
"223","NC_054858.1_1658556_1658968","fungiGroup",531,0.783178,-0.531,0.777554,70.368,-148.0825,1.35,0.99315,0.9063,67,-0.822141
"224","NC_054858.1_1705682_1705496","fungiGroup",234,0.0811569,-1.163,0.37882,66.742,-102.037,1.032,0.49926,0.1658,25,-2.11221
"225","NC_054858.1_170633_169674","fungiGroup",975,0.99987,1.993,0.988714,385.262,2075.8021,1.366,0.99491,0.9997,45,-0.524496
"226","NC_054858.1_1743787_1743663","fungiGroup",273,0.0548748,-0.887,0.590744,54.435,67.3081,1.033,0.83326,0.0243,1,-2.17744
"227","NC_054858.1_1877702_1877838","fungiGroup",246,0.0663052,-1.127,0.695763,40.736,-33.2942,0.98,0.94529,0.0016,71,-2.12454
"228","NC_054858.1_1879299_1879502","fungiGroup",261,0.109277,-1.03,0.685816,82.971,93.7863,1.339,0.71042,0.0174,58,-1.61843
"229","NC_054858.1_1904991_1903869","fungiGroup",1119,0.999999,0.374,0.993032,493.173,1947.738,1.335,0.99651,0.999,15,-0.671677
"230","NC_054858.1_1917335_1917711","fungiGroup",525,0.0885671,-1.137,0.27984,5.407,-136.9009,1.27,0.98793,0.9998,84,-1.2348
"231","NC_054858.1_204019_204247","fungiGroup",300,0.276307,0.269,0.743374,16.849,-126.3637,1.279,0.70499,0.0597,96,-2.03569
"232","NC_054858.1_2041041_2041273","fungiGroup",360,0.517839,-1.417,0.257058,74.41,112.3873,1.238,0.88342,0.0103,94,-2.07291
"233","NC_054858.1_2042537_2041886","fungiGroup",648,0.999658,0.144,0.968524,323.642,1063.7644,1.232,0.99772,0.9993,12,-0.253533
"234","NC_054858.1_2060888_2060705","fungiGroup",195,0.0269991,-1.227,0.164983,40.682,-91.0868,1.229,0.48205,0.0018,76,-1.84064
"235","NC_054858.1_206192_206338","fungiGroup",297,0.0302885,-1.264,0.0998073,48.452,-1.5811,1.301,0.77881,0.0023,29,-2.25292
"236","NC_054858.1_2097259_2097883","fungiGroup",645,0.862232,-0.699,0.88718,307.977,876.6104,1.24,0.99177,0.9954,45,-1.09985
"237","NC_054858.1_2153160_2152479","fungiGroup",678,0.999651,-0.565,0.857006,167.973,216.0864,1.324,0.99655,0.9997,42,-2.03645
"238","NC_054858.1_2189610_2189450","fungiGroup",258,0.0344397,-0.328,0.0130122,18.467,-93.0532,1.074,0.81437,0.0048,15,-1.98502
"239","NC_054858.1_2220758_2220664","fungiGroup",174,0.015516,-0.306,0.00191166,35.058,8.2177,0.873,0.41848,5e-04,30,-2.19043
"240","NC_054858.1_225144_225715","fungiGroup",612,0.962813,-0.763,0.834182,193.266,281.3951,1.241,0.99042,0.9801,51,-0.939428
"241","NC_054858.1_2262636_2262788","fungiGroup",192,0.0734875,-1.762,0.257145,55.096,75.2363,1.242,0.88469,3e-04,46,-2.0599
"242","NC_054858.1_2269020_2269281","fungiGroup",396,0.124625,-0.418,0.833646,129.601,733.8921,1.345,0.78815,0.7984,7,-1.70538
"243","NC_054858.1_2285830_2285912","fungiGroup",231,0.169079,0,0.226283,7.999,-13.7142,1.087,0.64662,0.0012,15,-2.31721
"244","NC_054858.1_2311433_2312009","fungiGroup",612,0.0632508,-1.485,0.106548,222.028,459.8649,1.217,0.80255,0.8692,24,-1.42226
"245","NC_054858.1_2322422_2323285","fungiGroup",936,0.998177,-0.127,0.97835,426.445,1646.1776,1.281,0.9964,0.9694,56,-0.917964
"246","NC_054858.1_2345487_2344793","fungiGroup",708,0.172509,-1.211,0.111641,330.869,820.3657,1.278,0.851,0.0115,40,-1.5073
"247","NC_054858.1_237921_236871","fungiGroup",1113,1,1.17,0.996802,340.869,1302.28,1.32,0.99971,0.9997,88,-0.231331
"248","NC_054858.1_239421_239868","fungiGroup",471,0.990017,-0.412,0.954957,137.783,205.7928,1.212,0.99445,0.9964,72,-1.68359
"249","NC_054858.1_244390_244231","fungiGroup",273,0.0754488,-1.112,0.408526,74.946,136.3749,1.066,0.66534,0.0066,7,-1.79933
"250","NC_054858.1_2555461_2555182","fungiGroup",285,0.297449,-0.934,0.657468,145.376,311.3799,1.168,0.86467,0.3975,22,-1.40823
"251","NC_054858.1_2614635_2614093","fungiGroup",606,0.562538,-0.623,0.396706,163.036,168.0347,1.202,0.87007,0.0104,49,-1.12979
"252","NC_054858.1_2640650_2640537","fungiGroup",261,0.124489,-0.605,0.081592,27.182,66.0381,1.22,0.92251,0.0911,65,-2.13097
"253","NC_054858.1_2651997_2652431","fungiGroup",462,0.823028,-1.116,0.929099,161.148,372.8092,1.24,0.97723,0.9839,4,-2.08865
"254","NC_054858.1_2655788_2656055","fungiGroup",369,0.759407,-0.941,0.971895,110.145,51.9821,1.239,0.98677,0.9976,63,-1.48987
"255","NC_054858.1_267694_267497","fungiGroup",273,0.197386,-1.256,0.548314,25.753,-76.9077,1.092,0.94426,0.9325,99,-2.02812
"256","NC_054858.1_2693341_2693232","fungiGroup",183,0.0101981,-1.08,0.0231829,55.892,7.9928,0.753,0.58901,0.0026,3,-2.07813
"257","NC_054858.1_2693617_2693532","fungiGroup",219,0.0295918,0,0.00707367,39.993,17.8734,0.759,0.7201,4e-04,12,-2.23876
"258","NC_054858.1_2707896_2708340","fungiGroup",570,0.990501,-0.407,0.925647,141.933,166.935,1.22,0.99263,0.9923,55,-1.0061
"259","NC_054858.1_2720039_2720168","fungiGroup",153,0.0974296,-1.132,0.117253,73.032,38.2065,1.088,0.8118,7e-04,8,-2.21596
"260","NC_054858.1_2740596_2740778","fungiGroup",309,0.0875669,-0.655,0.148132,35.305,-64.359,1.064,0.93357,0.1255,35,-2.00702
"261","NC_054858.1_2772553_2772351","fungiGroup",282,0.128979,-0.248,0.0479078,76.639,79.7988,1.064,0.8673,0.504,37,-1.88003
"262","NC_054858.1_2794895_2794484","fungiGroup",561,0.146737,-0.991,0.756177,193.463,648.1038,1.185,0.98625,0.9976,14,-0.811804
"263","NC_054858.1_2805478_2805285","fungiGroup",237,0.0590175,-1.531,0.620828,94.061,260.1915,1.235,0.89264,0.5529,80,-1.88689
"264","NC_054858.1_284315_285029","fungiGroup",726,0.990639,0.26,0.978125,74.92,-167.7196,1.195,0.99894,0.9996,90,-0.838602
"265","NC_054858.1_285728_285940","fungiGroup",288,0.165596,-0.429,0.012884,0,0.0153,1.011,0.59746,0.098,2,-1.44079
"266","NC_054858.1_2864921_2865102","fungiGroup",315,0.357899,-0.674,0.807359,80.67,173.0821,1.215,0.97619,0.2112,98,-1.72049
"267","NC_054858.1_2890103_2891256","fungiGroup",1302,0.861265,-0.21,0.945085,566.517,2435.0633,1.325,0.9981,0.9997,19,-0.176179
"268","NC_054858.1_2891908_2892001","fungiGroup",204,0.134676,-0.36,0.18557,17.694,-66.2651,1.212,0.42591,0.093,3,-2.23001
"269","NC_054858.1_2971921_2972179","fungiGroup",360,0.228357,-0.534,0.846542,63.596,-74.5894,1.119,0.56946,0.9983,23,-1.6386
"270","NC_054858.1_2976398_2976306","fungiGroup",171,0.0334475,-1.704,0.213677,23.151,3.054,0.769,0.87804,0.1283,54,-2.24935
"271","NC_054858.1_305736_305911","fungiGroup",225,0.156838,-1.27,0.313974,17.204,-67.4028,1.233,0.628,0.0154,16,-2.02482
"272","NC_054858.1_3062855_3062390","fungiGroup",531,0.949047,-0.081,0.950851,232.716,576.1116,1.321,0.99574,0.999,50,-1.88914
"273","NC_054858.1_3113494_3113773","fungiGroup",363,0.284632,-0.377,0.868968,30.726,-19.5414,1.166,0.97919,0.6376,1,-1.60034
"274","NC_054858.1_3114180_3114033","fungiGroup",159,0.0353917,2.221,0.14067,38.884,34.1118,1.198,0.48553,0.0486,7,-2.18538
"275","NC_054858.1_312565_312079","fungiGroup",483,0.860333,-0.919,0.945959,160.527,246.8023,1.208,0.99109,0.9952,93,-1.09377
"276","NC_054858.1_3177132_3176569","fungiGroup",570,0.68208,-0.503,0.852145,181.914,621.8588,1.299,0.93505,0.6871,59,-1.84707
"277","NC_054858.1_3185961_3186854","fungiGroup",1020,1,1.352,0.997587,199.35,262.64,1.309,0.9962,0.9996,63,-0.051877
"278","NC_054858.1_3222481_3222571","fungiGroup",216,0.0567093,-0.598,0.363184,41.003,-80.8483,0.847,0.88039,7e-04,59,-2.18202
"279","NC_054858.1_3285837_3285951","fungiGroup",207,0.0315893,-1.018,0.0354028,34.831,-83.8876,1.24,0.10387,0.0132,63,-2.10841
"280","NC_054858.1_3338274_3338579","fungiGroup",378,0.639436,-0.444,0.821642,133.624,230.5771,1.198,0.98944,0.9874,89,-1.99929
"281","NC_054858.1_3344057_3343296","fungiGroup",780,0.999913,-0.02,0.973665,374.654,1748.2335,1.322,0.99783,0.9997,18,-0.855884
"282","NC_054858.1_3344431_3344133","fungiGroup",369,0.766258,-0.881,0.823737,46.833,-59.1473,1.16,0.56164,0.5324,81,-1.76012
"283","NC_054858.1_3374877_3374227","fungiGroup",735,0.999548,-0.213,0.970958,259.903,1207.3949,1.34,0.98602,0.9997,77,-1.2801
"284","NC_054858.1_3383319_3383122","fungiGroup",315,0.1008,-0.912,0.692229,95.479,157.1358,1.183,0.97178,0.0399,38,-1.797
"285","NC_054858.1_3390308_3390178","fungiGroup",204,0.0803121,-0.465,0.306597,0,0.0107,0.912,0.71409,0.0024,65,-1.65813
"286","NC_054858.1_34128_33648","fungiGroup",540,0.882091,-0.744,0.98587,86.425,63.8451,1.331,0.98313,0.994,62,-1.49988
"287","NC_054858.1_3428018_3428720","fungiGroup",699,0.999857,0.543,0.916249,401.485,1965.4338,1.327,0.99899,0.9995,15,-1.03371
"288","NC_054858.1_3429858_3429511","fungiGroup",375,0.30035,-1.262,0.933338,49.553,-82.6325,1.331,0.96766,0.0261,97,-1.75516
"289","NC_054858.1_3492198_3492552","fungiGroup",357,0.53052,-0.682,0.822687,12.081,-190.4409,0.849,0.98445,0.5245,2,-1.09219
"290","NC_054858.1_3506722_3506921","fungiGroup",318,0.0146294,0.596,0.0064289,72.545,104.789,1.244,0.20809,0.0011,63,-2.25129
"291","NC_054858.1_3540237_3540132","fungiGroup",189,0.028528,-1.278,0.0103683,17.098,-20.2376,1.075,0.65136,8e-04,24,-2.09694
"292","NC_054858.1_3594593_3594459","fungiGroup",198,0.059289,-1.095,0.332602,25.085,-49.8207,0.694,0.56315,6e-04,48,-2.22285
"293","NC_054858.1_3606113_3606360","fungiGroup",309,0.332478,-1.011,0.0152744,99.659,119.9696,0.956,0.91086,0.2528,18,-1.45369
"294","NC_054858.1_3612256_3612380","fungiGroup",201,0.037005,-0.471,0.259261,18.456,-75.52,1.026,0.83946,0.003,19,-2.12948
"295","NC_054858.1_3691888_3692402","fungiGroup",630,0.185215,-1.189,0.524474,128.379,2.968,1.304,0.98668,0.9818,99,-1.47771
"296","NC_054858.1_3760685_3760434","fungiGroup",372,0.284487,-0.401,0.861214,13.234,-57.3947,1.135,0.7149,0.9978,7,-1.96288
"297","NC_054858.1_3793838_3793934","fungiGroup",189,0.0286494,-0.649,0.0776656,24.965,-21.5701,0.957,0.88465,5e-04,35,-2.17147
"298","NC_054858.1_3803533_3803929","fungiGroup",480,0.969195,-0.508,0.995296,35.91,-77.7792,1.279,0.99601,0.9274,7,-1.27799
"299","NC_054858.1_3889953_3890889","fungiGroup",969,1,0.478,0.992317,124.793,-511.3351,1.292,0.99959,0.9996,77,0.188459
"300","NC_054858.1_3918139_3917093","fungiGroup",1062,1,0.591,0.991538,309.079,899.6655,1.353,0.99966,0.9997,68,-0.437159
"301","NC_054858.1_3927279_3926247","fungiGroup",1092,1,0.773,0.993679,193.122,83.5271,1.255,0.99793,0.9996,47,0.218185
"302","NC_054858.1_3935843_3935433","fungiGroup",411,0.532153,-0.701,0.924659,135.375,90.8415,1.307,0.99138,0.7124,78,-1.65523
"303","NC_054858.1_3972010_3971204","fungiGroup",834,0.999892,0.634,0.954063,450.063,2334.3075,1.333,0.98484,0.9997,35,-0.765651
"304","NC_054858.1_4000909_4001034","fungiGroup",210,0.0237421,-0.668,0.0577716,36.54,-26.8414,1.115,0.88923,0.002,59,-1.8622
"305","NC_054858.1_4004399_4004256","fungiGroup",255,0.0556512,-0.627,0.239761,46.141,65.7269,0.9,0.55659,0.0164,40,-2.18271
"306","NC_054858.1_4069270_4069567","fungiGroup",294,0.364044,-0.106,0.130185,123.18,118.0728,1.227,0.89221,0.2224,21,-1.43975
"307","NC_054858.1_4070148_4070058","fungiGroup",180,0.0214634,-0.621,0.142269,33.261,17.4629,1.032,0.78534,0.0317,33,-2.02597
"308","NC_054858.1_4072886_4072105","fungiGroup",879,0.99996,0.713,0.979928,243.31,1397.0373,1.353,0.99443,0.9997,2,-0.38437
"309","NC_054858.1_4087469_4087692","fungiGroup",264,0.179933,-0.937,0.430556,100.439,235.0788,1.119,0.7566,0.0022,63,-1.80919
"310","NC_054858.1_4091818_4091986","fungiGroup",189,0.0372399,-0.563,0.0803468,82.685,162.6343,1.191,0.89957,0.142,13,-1.97389
"311","NC_054858.1_4097506_4097282","fungiGroup",327,0.0559127,-1.727,0.510227,144.093,436.6255,1.078,0.95682,0.2449,80,-1.7819
"312","NC_054858.1_4097678_4097565","fungiGroup",261,0.0632902,-1.322,0.0367213,40.988,10.6685,1.183,0.72301,0.0031,53,-2.15543
"313","NC_054858.1_41138_39987","fungiGroup",1188,1,1.779,0.997278,345.91,439.7367,1.256,0.99611,0.9994,78,-0.010624
"314","NC_054858.1_4169739_4169421","fungiGroup",315,0.42593,-0.771,0.917297,137.233,160.6019,1.25,0.98882,0.9185,47,-1.49696
"315","NC_054858.1_4211186_4211400","fungiGroup",264,0.0583504,-1.292,0.392422,87.617,192.6424,0.952,0.33974,0.0232,30,-2.22661
"316","NC_054858.1_4211463_4211687","fungiGroup",297,0.044728,0.388,0.501414,92.306,220.9337,1.226,0.94235,0.0194,46,-1.54556
"317","NC_054858.1_4282106_4281908","fungiGroup",282,0.558517,-0.657,0.937399,64.571,-11.3737,1.176,0.97528,0.9693,72,-2.18015
"318","NC_054858.1_4357612_4357822","fungiGroup",306,0.0272206,-1.347,0.017222,42.785,-55.2709,0.856,0.89662,8e-04,57,-1.69347
"319","NC_054858.1_4365630_4365257","fungiGroup",522,0.0905012,-1.371,0.706545,117.949,177.8354,1.345,0.99437,0.9966,66,-1.35105
"320","NC_054858.1_4435939_4436502","fungiGroup",612,0.994616,-0.193,0.992519,309.303,1015.5297,1.148,0.99845,0.9914,31,-1.13731
"321","NC_054858.1_4589536_4590445","fungiGroup",981,0.999999,0.889,0.986622,16.152,-715.7917,1.266,0.99802,0.9963,56,-0.789688
"322","NC_054858.1_4596358_4596272","fungiGroup",156,0.0120186,-0.698,0.00464078,27.319,-77.5426,0.845,0.62319,2e-04,44,-2.17721
"323","NC_054858.1_4636582_4636356","fungiGroup",324,0.0438508,-0.115,0.935985,52.62,-39.6073,1.228,0.76413,0.0381,8,-1.89063
"324","NC_054858.1_4668328_4668538","fungiGroup",219,0.0923019,-0.967,0.168233,101.199,202.5552,1.042,0.88223,0.107,99,-1.87637
"325","NC_054858.1_467064_467798","fungiGroup",822,0.526659,-0.551,0.924399,227.807,360.2764,1.288,0.99698,0.9989,12,-0.388188
"326","NC_054858.1_4686040_4685173","fungiGroup",891,0.999998,1.117,0.995848,398.139,1189.133,1.297,0.9948,0.9995,56,-1.11974
"327","NC_054858.1_4686721_4686290","fungiGroup",465,0.0959017,-1.301,0.153042,206.069,409.46,1.293,0.91547,0.0286,87,-1.62156
"328","NC_054858.1_4766976_4766785","fungiGroup",270,0.0817684,-0.748,0.01889,68.84,157.1469,1.191,0.61052,0.0029,27,-1.52936
"329","NC_054858.1_4777919_4778476","fungiGroup",564,0.795279,-0.233,0.655849,55.252,105.9287,1.265,0.97492,0.9371,19,-1.16031
"330","NC_054858.1_4780044_4779761","fungiGroup",336,0.151099,-1.809,0.267527,109.676,127.3119,1.284,0.94541,0.0395,76,-2.07423
"331","NC_054858.1_4783151_4782905","fungiGroup",243,0.147687,-1.509,0.84224,85.718,49.1589,1.301,0.979,0.6596,97,-1.62734
"332","NC_054858.1_4788630_4788714","fungiGroup",219,0.0170744,0.593,0.006914,14.736,-51.5818,1.156,0.88682,0.0065,74,-1.98889
"333","NC_054858.1_48650_48864","fungiGroup",306,0.0969112,-1.106,0.1907,0,0.0127,1.197,0.93724,0.1488,94,-1.69983
"334","NC_054858.1_4902421_4902868","fungiGroup",444,0.043041,-1.473,0.0396353,125.891,252.2739,1.366,0.97006,0.9991,29,-0.706435
"335","NC_054858.1_4929563_4929681","fungiGroup",177,0.0160425,-1.032,0.130444,56.245,22.8612,0.952,0.49453,3e-04,81,-2.02381
"336","NC_054858.1_4938024_4937604","fungiGroup",501,0.421779,-1.188,0.54652,178.367,153.2716,1.254,0.98034,0.0419,73,-1.27838
"337","NC_054858.1_4949347_4949082","fungiGroup",390,0.474378,-1.107,0.436619,103.353,93.1048,1.021,0.92724,0.9916,64,-1.09334
"338","NC_054858.1_5029475_5030653","fungiGroup",1182,1,1.953,0.997796,0,0.0375,1.321,0.99932,0.9997,97,-0.735054
"339","NC_054858.1_5031670_5031953","fungiGroup",300,0.224313,-0.643,0.121294,0,0.0156,0.894,0.85418,0.4268,15,-0.952151
"340","NC_054858.1_5063945_5063147","fungiGroup",846,0.999971,0.066,0.996798,377.944,898.4847,1.344,0.98473,0.9997,55,0.186278
"341","NC_054858.1_5098553_5098304","fungiGroup",315,0.0147925,-0.793,0.0387876,58.353,65.6854,1.039,0.86563,0.0018,26,-1.81635
"342","NC_054858.1_512136_510960","fungiGroup",1212,1,1.392,0.998286,84.401,-342.6171,1.221,0.9979,0.9994,80,-0.732744
"343","NC_054858.1_5181591_5182060","fungiGroup",540,0.171016,-1.163,0.805646,169.137,460.0448,1.275,0.98767,0.9749,86,-0.317849
"344","NC_054858.1_5193919_5193792","fungiGroup",219,0.119067,-1.047,0.349417,36.492,37.8019,0.904,0.85496,0.0528,17,-2.05091
"345","NC_054858.1_5196119_5196410","fungiGroup",387,0.126146,-0.671,0.61034,145.41,405.6672,1.337,0.97732,0.993,60,-1.42237
"346","NC_054858.1_5202374_5202559","fungiGroup",219,0.113676,-1.282,0.515913,60.215,1.5752,1.129,0.97042,0.7377,49,-1.80025
"347","NC_054858.1_5229215_5229526","fungiGroup",387,0.602211,-0.007,0.0149229,43.635,15.9993,1.196,0.98609,0.9966,93,-1.0519
"348","NC_054858.1_5255424_5256222","fungiGroup",861,0.99999,0.258,0.956912,368.607,760.0073,1.246,0.99855,0.9995,86,-0.805898
"349","NC_054858.1_531094_530305","fungiGroup",795,0.99997,0.044,0.935962,353.205,1031.3268,1.143,0.98357,0.9935,29,-0.793903
"350","NC_054858.1_5387061_5386738","fungiGroup",360,0.17199,-1.249,0.583644,43.362,9.7025,1.093,0.96552,0.6642,21,-1.37686
"351","NC_054858.1_5404097_5403753","fungiGroup",360,0.0740028,-1.2,0.773466,200.772,107.1191,0.994,0.92832,0.839,3,-1.16586
"352","NC_054858.1_5418115_5417983","fungiGroup",180,0.0906052,-1.528,0.0718688,0,0.0114,0.797,0.23203,0.0286,70,-1.95201
"353","NC_054858.1_547712_548326","fungiGroup",624,0.996099,0.332,0.997038,297.061,1027.0789,1.302,0.9941,0.9996,48,-0.822826
"354","NC_054858.1_551810_552442","fungiGroup",675,0.523897,-0.563,0.362606,290.42,822.3285,1.312,0.68244,0.365,45,-1.64605
"355","NC_054858.1_572740_572413","fungiGroup",381,0.206858,-0.809,0.843715,126.844,143.4711,1.11,0.83191,0.2293,73,-2.16713
"356","NC_054858.1_580034_581129","fungiGroup",1101,1,1.452,0.997884,540.933,2243.6654,1.308,0.99936,0.9997,12,0.283317
"357","NC_054858.1_638441_638279","fungiGroup",210,0.0634913,-0.932,0.0654503,43.906,27.4143,1.169,0.61883,0.0101,93,-2.08786
"358","NC_054858.1_659946_659560","fungiGroup",438,0.268474,0.357,0.0817999,108.492,33.7283,1.372,0.91109,0.9836,46,-1.89552
