Name,Score,Start,End,Pval
OffPos_NC_066860.1_24385533_24386402_Cucumis_melo,5.330,1002,1019,0.255
OffNeg_NC_066867.1_29877263_29877088_Cucumis_melo,3.963,151,165,0.403
NC_066862.1_25374785_25374540_Cucumis_melo,123.406,74,328,0.000e+00
NC_066861.1_22371226_22370908_Cucumis_melo,84.927,244,453,2.075e-12
NC_066868.1_24787820_24787928_Cucumis_melo,15.762,59,193,0.210
OffNeg_NC_066859.1_1907693_1907849,0,0,0,1
OffPos_NC_066868.1_25262600_25262723_Cucumis_melo,8.404,140,163,0.257
OffPos_NC_066865.1_1346048_1346159_Cucumis_melo,5.399,95,106,0.495
OffNeg_NC_066864.1_5472725_5472602_Cucumis_melo,5.522,126,143,0.962
NC_066867.1_15347660_15347798_Cucumis_melo,61.039,77,217,0.000e+00
NC_066865.1_9182648_9182558_Cucumis_melo,23.813,61,180,0.002
OffPos_NC_066868.1_25580427_25580636_Cucumis_melo,7.401,250,264,0.569
NC_066867.1_32247806_32248036_Cucumis_melo,13.897,92,322,0.039
OffPos_NC_066865.1_24339790_24339952_Cucumis_melo,3.616,210,224,0.857
NC_066864.1_32612138_32612050_Cucumis_melo,16.481,65,169,0.074
NC_066862.1_2999887_2999659_Cucumis_melo,87.830,76,300,0.000e+00
OffNeg_NC_066862.1_1407235_1407830_Cucumis_melo,4.522,677,688,0.553
OffNeg_NC_066864.1_5148867_5148962_Cucumis_melo,9.608,78,104,0.403
OffNeg_NC_066860.1_2234500_2234372_Cucumis_melo,13.094,173,208,0.312
OffNeg_NC_066860.1_2180362_2180647_Cucumis_melo,3.590,214,225,0.444
OffPos_NC_066860.1_33128628_33128343_Cucumis_melo,9.133,367,381,0.574
OffNeg_NC_066867.1_9925407_9925505_Cucumis_melo,7.738,158,199,0.553
NC_066867.1_10491184_10491270_Cucumis_melo,14.025,80,163,0.008
OffNeg_NC_066862.1_7900203_7900343_Cucumis_melo,3.968,111,122,0.439
OffPos_NC_066865.1_24007944_24008062_Cucumis_melo,3.297,5,16,0.990
OffNeg_NC_066858.1_17114086_17114208_Cucumis_melo,19.864,69,188,0.016
OffNeg_NC_066866.1_1037010_1037195_Cucumis_melo,7.562,17,25,0.495
OffNeg_NC_066860.1_33412163_33412329_Cucumis_melo,6.414,17,85,0.962
OffPos_NC_066857.1_15413202_15412541_Cucumis_melo,2.974,421,435,0.974
NC_066863.1_2937023_2937228_Cucumis_melo,8.528,30,68,0.633
OffPos_NC_066859.1_25726130_25726332_Cucumis_melo,17.088,116,160,9.742e-04
OffPos_NC_066857.1_32873730_32873649_Cucumis_melo,6.511,174,206,0.694
OffNeg_NC_066858.1_2842933_2842740_Cucumis_melo,2.990,56,64,0.605
OffNeg_NC_066861.1_23246001_23245836,0,0,0,1
NC_066861.1_14456527_14456834_Cucumis_melo,154.541,72,377,0.000e+00
OffPos_NC_066864.1_4245072_4244550_Cucumis_melo,11.814,132,215,0.228
OffNeg_NC_066859.1_23863069_23862414_Cucumis_melo,4.875,203,220,0.324
OffPos_NC_066867.1_30271666_30271565_Cucumis_melo,5.756,166,177,0.522
OffPos_NC_066857.1_33503834_33503946_Cucumis_melo,7.672,127,141,0.925
OffNeg_NC_066865.1_3380248_3380898_Cucumis_melo,6.374,293,340,0.032
NC_066861.1_1390523_1390622_Cucumis_melo,12.001,76,138,0.491
NC_066857.1_32742241_32742364_Cucumis_melo,51.610,77,202,3.775e-15
OffNeg_NC_066857.1_619755_619659_Cucumis_melo,5.814,17,49,0.850
OffPos_NC_066862.1_7442170_7441819_Cucumis_melo,4.643,481,489,0.445
OffPos_NC_066863.1_319959_320116_Cucumis_melo,3.829,43,51,0.385
OffPos_NC_066868.1_25759461_25759624_Cucumis_melo,6.844,138,155,0.690
OffNeg_NC_066862.1_34466150_34466244_Cucumis_melo,5.971,61,72,0.958
OffPos_NC_066863.1_28109586_28109072_Cucumis_melo,2.625,85,102,0.997
NC_066864.1_4873709_4873883_Cucumis_melo,61.294,77,262,0.000e+00
NC_066864.1_22274797_22274979_Cucumis_melo,63.482,77,265,0.000e+00
NC_066868.1_26196798_26196993_Cucumis_melo,79.155,68,274,0.000e+00
OffNeg_NC_066861.1_27924526_27924178_Cucumis_melo,3.793,254,268,0.640
OffNeg_NC_066861.1_2801202_2801085_Cucumis_melo,9.532,139,171,0.355
OffNeg_NC_066863.1_197305_197125_Cucumis_melo,10.897,17,28,0.408
OffNeg_NC_066865.1_24117211_24117128_Cucumis_melo,6.298,129,143,0.754
OffPos_NC_066858.1_834512_835181_Cucumis_melo,4.132,643,654,0.723
NC_066858.1_1008452_1008574_Cucumis_melo,37.257,86,199,4.524e-08
OffNeg_NC_066858.1_3209327_3209515_Cucumis_melo,4.772,184,195,0.645
OffNeg_NC_066858.1_17263152_17263582_Cucumis_melo,4.094,264,278,0.527
NC_066859.1_25245297_25245387_Cucumis_melo,19.010,68,160,0.006
NC_066868.1_10564598_10564955_Cucumis_melo,147.600,23,430,1.110e-16
OffPos_NC_066862.1_3576111_3576001_Cucumis_melo,3.462,114,122,0.720
NC_066868.1_17713981_17713636_Cucumis_melo,98.615,79,444,0.000e+00
OffNeg_NC_066865.1_23271740_23271858_Cucumis_melo,0.817,83,91,0.985
NC_066863.1_1355177_1355038_Cucumis_melo,18.840,85,192,0.008
OffPos_NC_066861.1_887981_888248,0,0,0,1
OffPos_NC_066867.1_27348439_27348295,0,0,0,1
NC_066858.1_13343740_13343634_Cucumis_melo,18.519,71,163,7.622e-05
OffNeg_NC_066868.1_27576255_27576361_Cucumis_melo,6.409,114,146,0.761
OffNeg_NC_066860.1_31462050_31461742_Cucumis_melo,5.181,149,160,0.129
NC_066864.1_6200241_6200345_Cucumis_melo,32.401,31,198,2.213e-07
OffPos_NC_066860.1_929702_930619_Cucumis_melo,3.839,213,233,0.652
NC_066867.1_32706913_32706802_Cucumis_melo,32.372,76,207,1.222e-07
NC_066858.1_26160882_26161068_Cucumis_melo,44.615,41,259,3.649e-10
NC_066860.1_9497183_9497050_Cucumis_melo,38.710,67,234,8.305e-05
NC_066861.1_887587_887889_Cucumis_melo,114.104,77,379,0.000e+00
OffNeg_NC_066861.1_1955160_1955420_Cucumis_melo,10.911,98,151,0.152
NC_066858.1_3170850_3171101_Cucumis_melo,122.560,74,328,0.000e+00
NC_066859.1_25295289_25295520_Cucumis_melo,110.327,77,313,0.000e+00
OffPos_NC_066857.1_849314_849395_Cucumis_melo,8.025,29,49,0.160
OffPos_NC_066860.1_22006241_22006362_Cucumis_melo,6.919,126,143,0.665
NC_066860.1_34206039_34205906_Cucumis_melo,34.732,68,211,2.117e-09
OffPos_NC_066863.1_27898487_27898654_Cucumis_melo,17.643,221,271,0.069
OffPos_NC_066864.1_30741475_30740650_Cucumis_melo,5.260,653,661,0.180
OffNeg_NC_066868.1_27026467_27026314_Cucumis_melo,11.951,278,289,0.338
NC_066860.1_29930008_29930172_Cucumis_melo,57.050,76,246,3.313e-13
NC_066868.1_25653471_25653597_Cucumis_melo,50.393,77,199,3.592e-09
OffPos_NC_066865.1_4863069_4862945_Cucumis_melo,2.048,102,113,0.999
NC_066859.1_29680204_29679906_Cucumis_melo,21.093,133,366,0.002
OffNeg_NC_066859.1_1921438_1921861_Cucumis_melo,5.797,247,267,0.585
OffNeg_NC_066867.1_23723352_23723440_Cucumis_melo,15.959,92,136,0.071
OffPos_NC_066864.1_22698827_22698618,0,0,0,1
OffNeg_NC_066859.1_27801107_27801213_Cucumis_melo,6.312,142,168,0.176
NC_066863.1_2981193_2981300_Cucumis_melo,6.989,155,175,0.936
NC_066867.1_33148381_33148474_Cucumis_melo,15.535,68,184,0.092
OffPos_NC_066863.1_25335992_25335248_Cucumis_melo,7.984,622,639,0.016
OffPos_NC_066865.1_22488003_22487892_Cucumis_melo,2.200,169,183,0.999
NC_066867.1_21070421_21070723_Cucumis_melo,146.627,76,387,0.000e+00
OffPos_NC_066857.1_34761952_34761869_Cucumis_melo,3.641,156,173,0.756
NC_066857.1_3591450_3591565_Cucumis_melo,15.802,137,202,0.018
OffPos_NC_066857.1_307584_307766_Cucumis_melo,6.658,42,65,0.731
OffNeg_NC_066863.1_8332544_8332436_Cucumis_melo,5.483,133,144,0.859
OffNeg_NC_066862.1_26297256_26297161_Cucumis_melo,9.669,57,182,0.626
OffPos_NC_066861.1_28292228_28292104_Cucumis_melo,5.311,92,130,0.303
OffNeg_NC_066863.1_16182272_16182374_Cucumis_melo,3.390,23,31,0.834
OffNeg_NC_066867.1_3433515_3433424_Cucumis_melo,8.905,208,225,0.184
OffNeg_NC_066858.1_22137045_22136947_Cucumis_melo,4.260,120,128,0.517
OffNeg_NC_066867.1_1895186_1895273_Cucumis_melo,6.166,130,150,0.820
NC_066858.1_1293476_1293371_Cucumis_melo,17.999,94,204,0.033
NC_066863.1_26991240_26991502_Cucumis_melo,42.825,104,340,1.276e-04
OffNeg_NC_066857.1_34759433_34759325,0,0,0,1
NC_066857.1_13060604_13060704_Cucumis_melo,14.968,66,188,0.050
OffNeg_NC_066860.1_34675509_34675400_Cucumis_melo,5.493,56,64,0.989
NC_066866.1_70343_69860_Cucumis_melo,47.684,70,564,3.901e-09
OffPos_NC_066865.1_18176107_18175621_Cucumis_melo,7.209,423,455,0.026
NC_066864.1_33479293_33479377_Cucumis_melo,26.697,65,172,9.952e-07
NC_066863.1_28948855_28948390_Cucumis_melo,184.689,79,543,0.000e+00
NC_066857.1_34119569_34119680_Cucumis_melo,43.527,76,195,5.676e-08
NC_066862.1_4913838_4914056_Cucumis_melo,20.037,85,303,0.037
NC_066860.1_3431512_3431668_Cucumis_melo,35.595,68,241,1.797e-08
NC_066861.1_10908153_10907976_Cucumis_melo,29.705,76,273,3.897e-04
NC_066864.1_30305798_30305681_Cucumis_melo,45.721,76,207,6.816e-12
OffNeg_NC_066862.1_26032377_26032506_Cucumis_melo,4.986,68,91,0.974
OffPos_NC_066867.1_29081255_29081346_Cucumis_melo,4.586,107,124,0.957
OffNeg_NC_066866.1_292742_293020_Cucumis_melo,3.654,281,289,0.513
NC_066861.1_20262149_20262316_Cucumis_melo,73.190,76,246,0.000e+00
OffNeg_NC_066857.1_36841918_36842156_Cucumis_melo,7.960,103,138,0.843
NC_066860.1_34752710_34752843_Cucumis_melo,28.373,75,212,3.622e-05
NC_066860.1_33758134_33758041_Cucumis_melo,37.136,67,171,4.080e-12
OffPos_NC_066860.1_16745875_16745329_Cucumis_melo,5.070,286,300,0.251
OffPos_NC_066867.1_7396869_7396974_Cucumis_melo,50.613,3,89,2.958e-09
NC_066864.1_1159920_1159804_Cucumis_melo,57.177,60,194,0.000e+00
NC_066857.1_37600016_37600130_Cucumis_melo,15.586,74,193,0.007
NC_066861.1_264692_264839_Cucumis_melo,54.329,77,229,1.909e-10
NC_066868.1_28271499_28271599_Cucumis_melo,24.127,55,231,0.008
OffPos_NC_066858.1_14814039_14814244_Cucumis_melo,6.385,124,141,0.434
OffNeg_NC_066863.1_1995292_1995172_Cucumis_melo,5.776,257,271,0.856
OffNeg_NC_066862.1_18760318_18760155_Cucumis_melo,7.461,144,158,0.128
NC_066857.1_30374414_30373299_Cucumis_melo,467.970,74,1192,0.000e+00
NC_066861.1_29097844_29097673_Cucumis_melo,54.679,79,249,4.423e-13
NC_066863.1_1784975_1784787_Cucumis_melo,69.152,69,269,0.000e+00
OffNeg_NC_066866.1_1912179_1912273_Cucumis_melo,3.643,120,173,0.828
NC_066857.1_10150200_10150119_Cucumis_melo,23.306,76,168,7.255e-04
OffPos_NC_066864.1_18651989_18651875_Cucumis_melo,3.757,122,130,0.992
OffPos_NC_066860.1_2464894_2465019_Cucumis_melo,4.961,38,49,0.206
OffPos_NC_066865.1_24700500_24700332_Cucumis_melo,8.462,193,216,0.219
NC_066858.1_11527378_11527469_Cucumis_melo,23.384,75,173,7.876e-06
OffNeg_NC_066857.1_35161021_35160921_Cucumis_melo,3.930,62,82,0.824
OffNeg_NC_066867.1_5686283_5686391_Cucumis_melo,6.741,125,157,0.019
OffPos_NC_066861.1_2113227_2112836_Cucumis_melo,7.735,208,222,0.578
NC_066858.1_25393273_25393090_Cucumis_melo,24.419,76,231,3.703e-05
OffNeg_NC_066863.1_1926186_1926499_Cucumis_melo,3.349,48,59,0.812
OffPos_NC_066864.1_8543836_8543932,0,0,0,1
OffPos_NC_066868.1_27869577_27869811_Cucumis_melo,17.109,145,381,0.075
NC_066861.1_25923769_25923462_Cucumis_melo,48.392,106,384,1.934e-05
NC_066861.1_26285292_26285031_Cucumis_melo,71.356,115,375,0.000e+00
OffNeg_NC_066868.1_24621623_24621489_Cucumis_melo,8.824,48,107,0.378
OffNeg_NC_066864.1_1262156_1261927_Cucumis_melo,2.265,112,120,0.953
OffNeg_NC_066866.1_1449555_1449437_Cucumis_melo,3.181,200,208,0.756
OffNeg_NC_066862.1_1353638_1353792_Cucumis_melo,2.915,266,274,0.763
OffNeg_NC_066865.1_20812299_20812186_Cucumis_melo,11.304,131,196,0.928
OffPos_NC_066858.1_24230416_24229521_Cucumis_melo,3.008,773,781,0.989
NC_066862.1_2248193_2248088_Cucumis_melo,34.103,76,183,1.560e-08
NC_066859.1_29755824_29756328_Cucumis_melo,198.679,71,586,0.000e+00
OffNeg_NC_066867.1_30253149_30253285_Cucumis_melo,11.301,157,252,0.168
OffNeg_NC_066868.1_28281842_28281698_Cucumis_melo,12.945,154,252,0.064
OffNeg_NC_066858.1_1691446_1691532_Cucumis_melo,2.834,127,135,0.916
NC_066857.1_1619049_1618949_Cucumis_melo,42.064,60,194,1.092e-10
OffNeg_NC_066858.1_25629437_25629122_Cucumis_melo,3.957,292,300,0.589
OffPos_NC_066865.1_2000346_2000223_Cucumis_melo,1.815,174,182,0.982
OffNeg_NC_066862.1_28154057_28154272_Cucumis_melo,6.709,67,90,0.426
NC_066867.1_1490695_1490546_Cucumis_melo,25.170,66,230,0.001
NC_066863.1_1832889_1832992_Cucumis_melo,28.050,86,172,2.738e-05
OffPos_NC_066861.1_10569546_10569945_Cucumis_melo,10.263,404,463,0.220
OffPos_NC_066863.1_25217759_25217857,0,0,0,1
OffPos_NC_066867.1_31417556_31417857_Cucumis_melo,3.828,203,214,0.514
NC_066861.1_26098000_26098099_Cucumis_melo,11.770,56,172,0.003
NC_066862.1_30505048_30504726_Cucumis_melo,140.235,71,400,0.000e+00
OffNeg_NC_066865.1_1239166_1239278_Cucumis_melo,4.870,124,132,0.837
OffNeg_NC_066867.1_32861942_32862032_Cucumis_melo,6.963,105,146,0.465
OffNeg_NC_066857.1_37657131_37656339_Cucumis_melo,10.201,453,539,0.595
OffPos_NC_066858.1_22345475_22345602_Cucumis_melo,14.506,156,194,0.169
OffNeg_NC_066865.1_17440227_17439924_Cucumis_melo,8.019,146,163,0.579
NC_066868.1_28151000_28151215_Cucumis_melo,94.008,70,288,0.000e+00
NC_066863.1_27423256_27423463_Cucumis_melo,6.472,174,206,0.043
OffPos_NC_066857.1_36747366_36747559,0,0,0,1
OffNeg_NC_066866.1_1759409_1760219_Cucumis_melo,4.165,946,954,0.397
OffPos_NC_066862.1_27661107_27661005_Cucumis_melo,5.417,18,26,0.684
NC_066865.1_766291_766423_Cucumis_melo,31.547,44,202,1.143e-05
OffNeg_NC_066862.1_29200424_29200293_Cucumis_melo,14.356,177,281,0.031
NC_066860.1_3295847_3296114_Cucumis_melo,135.438,63,344,0.000e+00
OffPos_NC_066861.1_4030658_4030794_Cucumis_melo,8.073,64,87,0.309
NC_066858.1_23549004_23548266_Cucumis_melo,47.892,148,432,0.000e+00
OffNeg_NC_066860.1_25209204_25209323_Cucumis_melo,5.215,109,120,0.776
OffPos_NC_066866.1_8555177_8554961_Cucumis_melo,4.954,181,195,0.831
NC_066862.1_30038624_30038760_Cucumis_melo,71.088,75,218,0.000e+00
OffPos_NC_066867.1_29877263_29877088_Cucumis_melo,4.830,276,287,0.192
NC_066862.1_277688_277526_Cucumis_melo,60.962,76,240,0.000e+00
OffPos_NC_066866.1_3411499_3411597_Cucumis_melo,11.016,211,228,0.118
OffNeg_NC_066860.1_24385533_24386402_Cucumis_melo,4.466,883,903,0.415
NC_066863.1_11991970_11992061_Cucumis_melo,6.080,113,130,0.505
OffNeg_NC_066868.1_25262600_25262723_Cucumis_melo,3.458,74,91,0.593
NC_066864.1_2067439_2066824_Cucumis_melo,126.138,76,693,0.000e+00
OffPos_NC_066857.1_1997165_1997066_Cucumis_melo,16.521,120,248,0.006
OffPos_NC_066864.1_8539586_8539684_Cucumis_melo,9.633,200,220,0.220
NC_066860.1_34027788_34027980_Cucumis_melo,57.331,71,262,1.188e-14
OffNeg_NC_066858.1_1981403_1981261_Cucumis_melo,6.260,93,101,0.972
NC_066867.1_14996206_14996368_Cucumis_melo,50.719,68,259,8.823e-12
OffPos_NC_066857.1_6898528_6898420_Cucumis_melo,5.818,223,231,0.692
OffNeg_NC_066865.1_24339790_24339952_Cucumis_melo,3.598,182,190,0.374
OffNeg_NC_066868.1_25580427_25580636_Cucumis_melo,10.007,269,301,0.181
OffPos_NC_066861.1_582589_582457_Cucumis_melo,3.732,160,174,0.809
NC_066864.1_13221862_13221772_Cucumis_melo,33.944,76,168,5.837e-08
NC_066857.1_868000_868081_Cucumis_melo,39.692,77,154,1.802e-09
OffNeg_NC_066862.1_1844780_1844867_Cucumis_melo,16.647,105,158,0.097
NC_066860.1_892066_891133_Cucumis_melo,53.022,154,990,0.000e+00
NC_066858.1_25487001_25486815_Cucumis_melo,92.988,76,270,0.000e+00
OffNeg_NC_066860.1_33128628_33128343_Cucumis_melo,3.438,328,351,0.857
NC_066859.1_26713402_26714068_Cucumis_melo,302.863,77,739,0.000e+00
OffPos_NC_066860.1_33412163_33412329_Cucumis_melo,3.265,199,210,0.700
NC_066859.1_20444867_20444705_Cucumis_melo,23.794,61,267,0.012
OffNeg_NC_066857.1_15413202_15412541_Cucumis_melo,4.702,740,748,0.775
NC_066861.1_1237161_1237400_Cucumis_melo,22.019,79,186,2.419e-05
OffNeg_NC_066865.1_24007944_24008062_Cucumis_melo,4.262,74,94,0.404
OffPos_NC_066858.1_17114086_17114208_Cucumis_melo,3.350,214,222,0.779
NC_066867.1_4068180_4068366_Cucumis_melo,62.149,71,268,0.000e+00
NC_066868.1_21379644_21379552_Cucumis_melo,30.068,85,192,1.471e-06
OffNeg_NC_066859.1_25726130_25726332_Cucumis_melo,2.424,8,16,0.859
NC_066863.1_2307354_2307168_Cucumis_melo,21.223,107,250,0.053
OffPos_NC_066861.1_23246001_23245836_Cucumis_melo,4.230,270,281,0.449
OffNeg_NC_066858.1_2020482_2020047_Cucumis_melo,4.776,387,395,0.532
OffNeg_NC_066857.1_32873730_32873649_Cucumis_melo,6.268,29,58,0.847
NC_066862.1_9640695_9640814_Cucumis_melo,16.461,15,164,0.080
OffNeg_NC_066857.1_33503834_33503946_Cucumis_melo,4.495,243,251,0.315
OffPos_NC_066862.1_4507119_4506202_Cucumis_melo,6.632,649,675,0.058
NC_066860.1_28950489_28950380_Cucumis_melo,52.958,65,190,6.661e-16
OffPos_NC_066859.1_23863069_23862414_Cucumis_melo,3.311,695,703,0.685
OffNeg_NC_066867.1_30271666_30271565_Cucumis_melo,11.983,84,218,0.262
NC_066857.1_3102072_3101911_Cucumis_melo,78.484,69,239,0.000e+00
NC_066860.1_28947322_28947223_Cucumis_melo,32.325,76,177,5.120e-08
OffPos_NC_066864.1_19132427_19132340_Cucumis_melo,5.784,37,51,0.977
OffPos_NC_066858.1_19080092_19080775_Cucumis_melo,3.292,347,358,0.911
OffNeg_NC_066862.1_9640695_9640814_Cucumis_melo,3.193,90,104,0.693
OffNeg_NC_066859.1_28150038_28150236_Cucumis_melo,5.026,245,259,0.265
NC_066858.1_229765_229601_Cucumis_melo,50.918,76,240,2.809e-09
OffNeg_NC_066857.1_3102072_3101911_Cucumis_melo,8.872,267,305,0.609
OffPos_NC_066859.1_30853640_30853819_Cucumis_melo,2.684,15,32,0.693
OffPos_NC_066865.1_21533667_21533579_Cucumis_melo,3.982,13,24,0.888
OffNeg_NC_066867.1_4068180_4068366_Cucumis_melo,8.682,293,310,0.742
OffNeg_NC_066863.1_2307354_2307168_Cucumis_melo,10.192,264,278,0.362
OffPos_NC_066859.1_2431320_2431230_Cucumis_melo,6.176,77,88,0.338
OffPos_NC_066867.1_29721658_29721514_Cucumis_melo,2.603,68,76,0.879
OffNeg_NC_066866.1_902095_902473_Cucumis_melo,5.605,477,497,0.590
NC_066858.1_2020482_2020047_Cucumis_melo,6.567,256,297,0.026
OffPos_NC_066861.1_3931843_3931703_Cucumis_melo,12.332,177,200,0.280
NC_066864.1_850156_849952_Cucumis_melo,72.648,76,276,7.772e-16
NC_066864.1_27299106_27299192_Cucumis_melo,13.375,80,181,0.043
OffPos_NC_066864.1_2099608_2099880_Cucumis_melo,5.627,70,81,0.914
OffNeg_NC_066861.1_1237161_1237400_Cucumis_melo,4.582,38,58,0.792
OffPos_NC_066859.1_27865799_27865707,0,0,0,1
OffNeg_NC_066864.1_411189_411035_Cucumis_melo,10.091,79,132,0.408
NC_066863.1_24972693_24972907_Cucumis_melo,146.279,70,363,0.000e+00
OffPos_NC_066864.1_26691391_26691615_Cucumis_melo,2.113,45,53,0.984
NC_066862.1_1844780_1844867_Cucumis_melo,26.652,32,184,1.011e-04
OffNeg_NC_066861.1_15096820_15096605_Cucumis_melo,3.436,27,35,0.498
OffNeg_NC_066857.1_31835027_31834910_Cucumis_melo,3.154,43,51,0.521
NC_066866.1_26564008_26564116_Cucumis_melo,8.421,145,168,0.624
NC_066857.1_37703180_37703363_Cucumis_melo,7.384,151,207,0.265
NC_066858.1_1981403_1981261_Cucumis_melo,46.124,74,235,1.802e-10
OffPos_NC_066868.1_22710524_22709885_Cucumis_melo,6.669,163,183,0.554
OffPos_NC_066859.1_28491681_28491770_Cucumis_melo,6.243,120,146,0.592
OffPos_NC_066863.1_24071566_24070930_Cucumis_melo,3.363,673,684,0.964
OffPos_NC_066862.1_31511230_31511415_Cucumis_melo,7.359,146,166,0.665
OffNeg_NC_066864.1_2067439_2066824_Cucumis_melo,3.928,736,744,0.746
OffNeg_NC_066861.1_23837572_23837654_Cucumis_melo,8.588,28,183,0.321
NC_066857.1_10185436_10185211_Cucumis_melo,99.999,76,315,0.000e+00
OffPos_NC_066865.1_21978832_21979380_Cucumis_melo,3.681,139,156,0.673
OffNeg_NC_066857.1_11401730_11401630_Cucumis_melo,4.062,40,48,0.465
OffPos_NC_066859.1_12981162_12981415_Cucumis_melo,5.266,264,272,0.839
OffPos_NC_066863.1_25365681_25366104_Cucumis_melo,5.202,199,240,0.377
NC_066866.1_1759409_1760219_Cucumis_melo,179.032,103,870,0.000e+00
OffNeg_NC_066860.1_3295847_3296114_Cucumis_melo,9.391,353,394,0.715
NC_066867.1_21074968_21075102_Cucumis_melo,44.758,77,223,1.966e-12
OffNeg_NC_066866.1_27695362_27695575_Cucumis_melo,6.055,141,182,0.301
OffNeg_NC_066857.1_35688539_35687997_Cucumis_melo,4.345,25,45,0.229
OffNeg_NC_066857.1_16597880_16597985_Cucumis_melo,3.111,77,85,0.646
OffNeg_NC_066862.1_31142465_31142273_Cucumis_melo,5.002,62,85,0.477
NC_066868.1_28020047_28019917_Cucumis_melo,71.552,75,212,3.331e-16
OffNeg_NC_066862.1_27834820_27834647,0,0,0,1
OffNeg_NC_066863.1_1832889_1832992,0,0,0,1
NC_066865.1_1239166_1239278_Cucumis_melo,19.790,59,193,0.010
OffNeg_NC_066860.1_21522020_21522124_Cucumis_melo,20.155,2,85,0.009
OffPos_NC_066857.1_23377299_23377569_Cucumis_melo,17.543,195,224,0.074
OffNeg_NC_066858.1_22033165_22033313_Cucumis_melo,5.379,205,216,0.312
OffPos_NC_066868.1_14847063_14847223_Cucumis_melo,6.533,293,307,0.927
OffNeg_NC_066862.1_985752_985528_Cucumis_melo,4.643,206,220,0.642
NC_066861.1_26476075_26475913_Cucumis_melo,37.781,61,243,5.594e-05
OffNeg_NC_066867.1_1490695_1490546_Cucumis_melo,8.867,152,178,0.345
OffNeg_NC_066860.1_33008819_33008046_Cucumis_melo,15.550,439,465,3.641e-05
OffNeg_NC_066865.1_24024699_24024576_Cucumis_melo,2.997,120,131,0.979
OffPos_NC_066864.1_7869830_7869976_Cucumis_melo,4.880,44,58,0.324
NC_066858.1_1691446_1691532_Cucumis_melo,35.888,55,165,1.145e-10
OffPos_NC_066864.1_33139978_33140355_Cucumis_melo,2.871,82,90,0.914
OffNeg_NC_066857.1_1619049_1618949_Cucumis_melo,4.637,63,74,0.147
NC_066857.1_33200420_33200189_Cucumis_melo,94.968,76,315,0.000e+00
OffPos_NC_066861.1_2194351_2194072_Cucumis_melo,4.145,101,109,0.955
NC_066857.1_16321748_16321830_Cucumis_melo,27.825,72,170,1.469e-08
NC_066863.1_25550672_25550572_Cucumis_melo,24.648,65,181,0.004
OffPos_NC_066865.1_4388951_4389055_Cucumis_melo,8.952,208,255,0.410
OffNeg_NC_066860.1_28218077_28217956_Cucumis_melo,6.205,124,135,0.688
NC_066866.1_1449555_1449437_Cucumis_melo,48.588,76,195,6.087e-13
NC_066862.1_1353638_1353792_Cucumis_melo,8.163,71,112,0.810
OffPos_NC_066867.1_20758752_20758470_Cucumis_melo,6.308,372,389,0.916
OffPos_NC_066865.1_7300711_7300846_Cucumis_melo,13.195,146,193,0.153
OffPos_NC_066868.1_13515667_13515771_Cucumis_melo,7.748,88,105,0.415
OffNeg_NC_066862.1_2248193_2248088_Cucumis_melo,5.611,185,196,0.539
NC_066861.1_29095128_29094990_Cucumis_melo,8.748,236,268,0.323
OffNeg_NC_066861.1_29966253_29965623_Cucumis_melo,4.055,137,145,0.803
OffNeg_NC_066858.1_15178087_15177582_Cucumis_melo,5.118,115,123,0.198
OffNeg_NC_066861.1_30180440_30180351_Cucumis_melo,5.687,85,207,0.900
OffPos_NC_066857.1_2280365_2280469_Cucumis_melo,8.337,162,188,0.064
OffNeg_NC_066857.1_31435156_31435033_Cucumis_melo,3.423,247,264,0.952
OffNeg_NC_066859.1_30739541_30739381_Cucumis_melo,22.596,212,247,0.019
NC_066864.1_1262156_1261927_Cucumis_melo,43.386,71,310,9.120e-06
NC_066865.1_18276111_18276491_Cucumis_melo,210.101,76,462,0.000e+00
OffNeg_NC_066868.1_25595296_25595413_Cucumis_melo,2.452,243,251,0.857
OffPos_NC_066865.1_4971666_4971773_Cucumis_melo,5.528,50,112,0.923
OffNeg_NC_066857.1_35486963_35487163_Cucumis_melo,3.887,167,178,0.808
OffPos_NC_066867.1_27671295_27671390_Cucumis_melo,15.909,82,219,0.046
NC_066857.1_766827_766551_Cucumis_melo,50.630,46,366,7.437e-06
NC_066860.1_32066358_32066129_Cucumis_melo,35.144,98,337,7.016e-10
NC_066867.1_5686283_5686391_Cucumis_melo,23.657,58,192,9.000e-05
OffPos_NC_066862.1_5972430_5972519_Cucumis_melo,7.808,24,38,0.315
OffPos_NC_066862.1_18778458_18778328_Cucumis_melo,15.088,5,70,0.084
