Name,Score,Start,End,Pval
OffPos_NC_054862.1_424213_424106_Aspergillus_puulaauensis,6.481,78,107,0.892
OffPos_NC_054862.1_2923423_2924606_Aspergillus_puulaauensis,5.231,730,744,0.896
OffNeg_NC_054863.1_1046922_1046823_Aspergillus_puulaauensis,11.058,50,124,0.409
OffPos_NC_054857.1_1420388_1420203_Aspergillus_puulaauensis,10.290,171,236,0.459
NC_054862.1_3580312_3580150,0,0,0,1
NC_054861.1_904683_903836_Aspergillus_puulaauensis,247.271,100,930,0.000e+00
NC_054863.1_1309797_1309420_Aspergillus_puulaauensis,181.925,76,459,0.000e+00
OffPos_NC_054863.1_2749679_2749447_Aspergillus_puulaauensis,18.474,139,264,0.577
OffPos_NC_054857.1_369274_370051_Aspergillus_puulaauensis,15.113,745,819,0.950
OffPos_NC_054860.1_1751078_1751769_Aspergillus_puulaauensis,20.673,788,832,0.013
OffPos_NC_054857.1_6001119_6001007_Aspergillus_puulaauensis,9.818,146,175,0.971
OffPos_NC_054858.1_5202374_5202559_Aspergillus_puulaauensis,8.037,86,193,0.815
NC_054857.1_3358793_3359131_Aspergillus_puulaauensis,131.175,122,442,3.331e-16
OffPos_NC_054859.1_4099992_4099838_Aspergillus_puulaauensis,10.433,281,304,0.569
OffPos_NC_054857.1_4139011_4138159_Aspergillus_puulaauensis,10.155,617,628,0.676
OffPos_NC_054858.1_312565_312079_Aspergillus_puulaauensis,18.353,78,137,0.236
OffNeg_NC_054859.1_1082673_1082460,0,0,0,1
NC_054860.1_3843923_3843431_Aspergillus_puulaauensis,40.159,67,450,4.207e-06
OffNeg_NC_054857.1_2449753_2449624_Aspergillus_puulaauensis,18.128,174,233,0.142
OffNeg_NC_054859.1_3744961_3745402_Aspergillus_puulaauensis,11.713,211,255,0.903
NC_054858.1_4357612_4357822_Aspergillus_puulaauensis,42.785,74,280,3.954e-07
NC_054857.1_4960162_4960354_Aspergillus_puulaauensis,59.319,74,304,3.537e-09
OffNeg_NC_054859.1_2323240_2323341_Aspergillus_puulaauensis,11.569,201,251,0.545
NC_054863.1_1888455_1888206_Aspergillus_puulaauensis,109.245,73,327,0.000e+00
OffPos_NC_054861.1_3126083_3125934_Aspergillus_puulaauensis,10.460,243,281,0.361
OffPos_NC_054857.1_3663703_3663228_Aspergillus_puulaauensis,11.597,11,73,0.280
NC_054863.1_2260539_2260385_Aspergillus_puulaauensis,87.463,75,230,1.032e-08
NC_054860.1_294309_294504,0,0,0,1
OffNeg_NC_054857.1_154473_154307,0,0,0,1
NC_054863.1_78850_78657_Aspergillus_puulaauensis,102.922,73,297,1.822e-11
OffNeg_NC_054859.1_2107218_2106931_Aspergillus_puulaauensis,4.322,314,373,0.995
NC_054860.1_159624_159821_Aspergillus_puulaauensis,47.219,83,286,1.486e-04
NC_054859.1_1938005_1937705_Aspergillus_puulaauensis,25.938,66,416,0.008
OffPos_NC_054864.1_179608_179501_Aspergillus_puulaauensis,12.161,69,188,0.785
OffPos_NC_054857.1_3810006_3809312_Aspergillus_puulaauensis,14.823,295,477,0.152
NC_054857.1_1086192_1086638_Aspergillus_puulaauensis,75.183,67,504,2.227e-08
OffPos_NC_054862.1_2624209_2624365_Aspergillus_puulaauensis,7.358,77,127,0.827
OffNeg_NC_054857.1_2861532_2861647_Aspergillus_puulaauensis,15.531,133,246,0.306
OffPos_NC_054863.1_587234_587325_Aspergillus_puulaauensis,9.487,48,122,0.438
OffNeg_NC_054864.1_1387250_1387421_Aspergillus_puulaauensis,14.348,110,193,0.147
NC_054858.1_104046_103585_Aspergillus_puulaauensis,181.720,72,506,0.000e+00
OffPos_NC_054861.1_2660012_2659919_Aspergillus_puulaauensis,9.493,204,233,0.473
NC_054859.1_274498_274721_Aspergillus_puulaauensis,81.660,77,313,1.233e-11
NC_054860.1_3845709_3844904_Aspergillus_puulaauensis,352.827,74,895,0.000e+00
OffNeg_NC_054864.1_315410_315666_Aspergillus_puulaauensis,20.397,159,188,0.083
OffPos_NC_054859.1_3957444_3957255_Aspergillus_puulaauensis,13.164,304,324,0.758
OffNeg_NC_054857.1_4287962_4288306_Aspergillus_puulaauensis,16.670,22,216,0.650
OffPos_NC_054859.1_2163553_2163718_Aspergillus_puulaauensis,9.574,141,212,0.810
NC_054858.1_1705682_1705496_Aspergillus_puulaauensis,66.742,70,258,1.075e-07
OffPos_NC_054863.1_1676960_1675847_Aspergillus_puulaauensis,8.240,1041,1079,0.171
NC_054859.1_4296781_4296912_Aspergillus_puulaauensis,81.283,35,220,3.016e-10
OffPos_NC_054861.1_1042763_1042886,0,0,0,1
OffNeg_NC_054857.1_3516213_3516739_Aspergillus_puulaauensis,10.645,497,529,0.640
OffPos_NC_054863.1_2667166_2668232_Aspergillus_puulaauensis,25.803,1077,1151,0.113
OffNeg_NC_054861.1_3281391_3282360_Aspergillus_puulaauensis,18.134,567,629,0.415
OffPos_NC_054861.1_3002138_3002441_Aspergillus_puulaauensis,24.193,247,399,0.124
NC_054857.1_4822234_4823003_Aspergillus_puulaauensis,196.705,66,824,3.331e-16
OffNeg_NC_054858.1_1134220_1133938_Aspergillus_puulaauensis,16.744,3,50,0.009
OffPos_NC_054858.1_531094_530305_Aspergillus_puulaauensis,12.962,654,701,0.976
OffNeg_NC_054863.1_1264024_1264111,0,0,0,1
OffPos_NC_054858.1_4097506_4097282_Aspergillus_puulaauensis,16.928,15,83,0.115
NC_054864.1_896222_895962_Aspergillus_puulaauensis,108.659,71,340,8.912e-13
NC_054859.1_753262_753109_Aspergillus_puulaauensis,58.543,76,276,9.471e-07
NC_054863.1_1594979_1594810_Aspergillus_puulaauensis,21.576,71,217,0.097
OffNeg_NC_054859.1_4181284_4180764_Aspergillus_puulaauensis,10.707,135,245,0.763
NC_054858.1_3927279_3926247_Aspergillus_puulaauensis,193.122,73,687,0.000e+00
OffPos_NC_054859.1_132032_131933_Aspergillus_puulaauensis,7.295,81,131,0.854
OffNeg_NC_054863.1_1686303_1687344_Aspergillus_puulaauensis,8.368,912,938,0.203
OffPos_NC_054863.1_2073645_2073242_Aspergillus_puulaauensis,11.870,364,480,0.878
NC_054860.1_2739088_2738985_Aspergillus_puulaauensis,16.707,75,182,0.015
OffNeg_NC_054857.1_5692877_5692459,0,0,0,1
OffNeg_NC_054863.1_2101127_2100838_Aspergillus_puulaauensis,13.405,193,351,0.918
NC_054861.1_280752_280944_Aspergillus_puulaauensis,92.239,64,270,3.271e-09
NC_054860.1_3936389_3936293_Aspergillus_puulaauensis,18.127,72,188,0.160
NC_054863.1_2356704_2356951_Aspergillus_puulaauensis,62.871,78,305,1.251e-06
NC_054859.1_394433_394166,0,0,0,1
OffPos_NC_054857.1_3049946_3050390_Aspergillus_puulaauensis,9.757,260,286,0.510
NC_054857.1_1875479_1875564_Aspergillus_puulaauensis,41.644,70,177,3.870e-09
OffNeg_NC_054857.1_4408949_4407954_Aspergillus_puulaauensis,28.393,851,1102,0.188
OffPos_NC_054858.1_1073971_1074141_Aspergillus_puulaauensis,12.633,67,102,0.421
NC_054861.1_2553899_2554045_Aspergillus_puulaauensis,80.686,76,228,2.989e-12
OffPos_NC_054864.1_232115_232310_Aspergillus_puulaauensis,40.094,3,164,0.001
OffNeg_NC_054864.1_2697359_2697472_Aspergillus_puulaauensis,9.130,112,177,0.554
OffNeg_NC_054858.1_1017705_1017406_Aspergillus_puulaauensis,7.498,25,42,0.553
OffPos_NC_054860.1_2807625_2807778_Aspergillus_puulaauensis,5.938,95,112,0.932
NC_054859.1_2836536_2837397_Aspergillus_puulaauensis,359.960,86,934,0.000e+00
NC_054861.1_1648189_1649386_Aspergillus_puulaauensis,530.047,77,1270,0.000e+00
OffNeg_NC_054863.1_288527_288810,0,0,0,1
OffNeg_NC_054861.1_3942641_3942806,0,0,0,1
NC_054860.1_3371022_3371570_Aspergillus_puulaauensis,253.907,31,621,0.000e+00
NC_054860.1_4171597_4171966_Aspergillus_puulaauensis,168.763,71,394,0.000e+00
OffPos_NC_054861.1_2722544_2722959_Aspergillus_puulaauensis,24.460,132,179,0.046
OffPos_NC_054858.1_953499_953646,0,0,0,1
NC_054861.1_3004068_3003817_Aspergillus_puulaauensis,99.348,69,323,4.041e-14
OffPos_NC_054864.1_1874273_1874461,0,0,0,1
OffPos_NC_054860.1_1927582_1928559_Aspergillus_puulaauensis,23.523,712,849,0.443
OffPos_NC_054858.1_3114180_3114033_Aspergillus_puulaauensis,9.707,241,279,0.703
OffNeg_NC_054861.1_606635_606765_Aspergillus_puulaauensis,19.710,4,108,0.150
NC_054860.1_946319_946085_Aspergillus_puulaauensis,117.202,69,317,2.642e-14
OffNeg_NC_054858.1_2614635_2614093_Aspergillus_puulaauensis,15.695,346,390,0.624
OffNeg_NC_054858.1_710166_710633,0,0,0,1
NC_054860.1_1410107_1410357_Aspergillus_puulaauensis,135.404,66,329,0.000e+00
OffPos_NC_054859.1_657603_657447_Aspergillus_puulaauensis,7.934,189,284,0.939
NC_054858.1_547712_548326_Aspergillus_puulaauensis,297.061,76,687,0.000e+00
OffNeg_NC_054857.1_5655997_5656219_Aspergillus_puulaauensis,16.290,217,309,0.457
NC_054858.1_5196119_5196410_Aspergillus_puulaauensis,145.410,88,375,0.000e+00
OffNeg_NC_054859.1_361067_361635_Aspergillus_puulaauensis,20.014,368,433,0.267
NC_054862.1_3116657_3116505,0,0,0,1
OffPos_NC_054859.1_3613157_3613456,0,0,0,1
NC_054863.1_1327802_1327632_Aspergillus_puulaauensis,73.201,73,249,5.884e-15
OffNeg_NC_054859.1_1359887_1359430_Aspergillus_puulaauensis,17.388,176,220,0.628
NC_054861.1_3740347_3739910_Aspergillus_puulaauensis,163.428,58,513,1.910e-14
OffNeg_NC_054864.1_1266354_1266206,0,0,0,1
OffNeg_NC_054857.1_2062741_2062867,0,0,0,1
NC_054863.1_1581762_1582269_Aspergillus_puulaauensis,227.016,77,580,0.000e+00
NC_054862.1_3490763_3491604_Aspergillus_puulaauensis,378.966,66,920,0.000e+00
OffNeg_NC_054861.1_2627474_2628519_Aspergillus_puulaauensis,26.423,1107,1175,0.098
OffNeg_NC_054857.1_3515361_3516134_Aspergillus_puulaauensis,8.399,10,42,0.966
NC_054862.1_2668778_2669579,0,0,0,1
NC_054864.1_2063317_2062809_Aspergillus_puulaauensis,235.110,82,582,0.000e+00
NC_054861.1_3330018_3329852_Aspergillus_puulaauensis,27.761,74,244,0.044
NC_054857.1_3007976_3008075_Aspergillus_puulaauensis,27.888,77,178,2.219e-04
OffNeg_NC_054859.1_3951634_3951789_Aspergillus_puulaauensis,7.856,58,117,0.999
OffPos_NC_054864.1_419849_419693_Aspergillus_puulaauensis,13.936,98,133,0.771
OffPos_NC_054857.1_3744725_3744227,0,0,0,1
OffPos_NC_054864.1_459435_459631_Aspergillus_puulaauensis,9.109,47,85,0.898
OffPos_NC_054861.1_965152_964080_Aspergillus_puulaauensis,47.284,959,1219,1.272e-09
NC_054860.1_2730037_2729050_Aspergillus_puulaauensis,486.254,69,1061,0.000e+00
NC_054860.1_459938_459230_Aspergillus_puulaauensis,136.253,97,780,4.108e-15
OffPos_NC_054857.1_1824623_1824402_Aspergillus_puulaauensis,9.199,203,220,0.681
OffNeg_NC_054857.1_3538424_3537660_Aspergillus_puulaauensis,10.633,278,328,0.760
OffPos_NC_054863.1_347585_347818_Aspergillus_puulaauensis,10.351,97,114,0.575
OffNeg_NC_054862.1_105806_105679,0,0,0,1
OffPos_NC_054857.1_4564230_4563943_Aspergillus_puulaauensis,18.824,333,386,0.457
OffPos_NC_054863.1_3222315_3222729,0,0,0,1
OffPos_NC_054859.1_1681035_1681532_Aspergillus_puulaauensis,11.316,585,644,0.477
NC_054861.1_918408_918520_Aspergillus_puulaauensis,28.156,76,192,7.706e-06
OffPos_NC_054861.1_1531771_1530940_Aspergillus_puulaauensis,20.909,226,372,0.200
OffPos_NC_054864.1_2571350_2570816,0,0,0,1
OffNeg_NC_054857.1_2755132_2755285,0,0,0,1
NC_054857.1_3173585_3173426_Aspergillus_puulaauensis,19.373,76,231,8.096e-04
NC_054860.1_531792_531601_Aspergillus_puulaauensis,73.368,60,278,8.396e-13
NC_054861.1_2904237_2904604_Aspergillus_puulaauensis,147.455,77,418,0.000e+00
NC_054858.1_4589536_4590445_Aspergillus_puulaauensis,16.152,590,661,4.123e-08
OffPos_NC_054863.1_684780_685586_Aspergillus_puulaauensis,19.402,245,388,0.415
OffNeg_NC_054862.1_3528953_3528765_Aspergillus_puulaauensis,11.164,273,287,0.839
OffNeg_NC_054861.1_2576003_2575677_Aspergillus_puulaauensis,13.248,121,261,0.147
NC_054859.1_1708587_1709352,0,0,0,1
OffNeg_NC_054861.1_1641276_1640978_Aspergillus_puulaauensis,10.389,70,159,0.503
OffPos_NC_054857.1_2088903_2089769_Aspergillus_puulaauensis,7.095,148,156,0.948
NC_054863.1_1503031_1503277_Aspergillus_puulaauensis,71.228,52,396,7.961e-06
OffPos_NC_054858.1_3803533_3803929,0,0,0,1
NC_054857.1_3144646_3144796_Aspergillus_puulaauensis,41.069,77,232,2.229e-05
OffNeg_NC_054857.1_5549034_5549135_Aspergillus_puulaauensis,11.734,73,150,0.228
OffPos_NC_054864.1_2035554_2035758_Aspergillus_puulaauensis,5.268,304,333,0.999
OffNeg_NC_054862.1_3442739_3442950_Aspergillus_puulaauensis,32.022,269,331,0.026
NC_054857.1_4824284_4824124_Aspergillus_puulaauensis,50.147,75,236,3.243e-07
OffPos_NC_054858.1_3338274_3338579,0,0,0,1
OffNeg_NC_054864.1_2720733_2721055_Aspergillus_puulaauensis,11.997,101,250,0.531
OffPos_NC_054858.1_5387061_5386738_Aspergillus_puulaauensis,12.668,30,170,0.413
OffPos_NC_054862.1_896801_896673_Aspergillus_puulaauensis,32.213,122,220,0.021
OffPos_NC_054862.1_1957496_1956848,0,0,0,1
NC_054864.1_607225_608402_Aspergillus_puulaauensis,540.931,77,1255,0.000e+00
NC_054858.1_890130_890461_Aspergillus_puulaauensis,167.258,75,410,0.000e+00
OffNeg_NC_054857.1_5498959_5499218_Aspergillus_puulaauensis,13.603,15,131,0.335
OffNeg_NC_054860.1_1851192_1852370_Aspergillus_puulaauensis,7.342,874,891,0.473
NC_054864.1_2238348_2238780_Aspergillus_puulaauensis,249.201,71,511,0.000e+00
OffPos_NC_054859.1_1139714_1139877,0,0,0,1
NC_054860.1_580513_580364_Aspergillus_puulaauensis,13.261,80,232,0.638
OffNeg_NC_054862.1_969502_969321,0,0,0,1
OffNeg_NC_054857.1_575040_574572_Aspergillus_puulaauensis,49.140,338,547,0.001
NC_054862.1_3097878_3097686_Aspergillus_puulaauensis,25.744,72,200,0.006
OffNeg_NC_054858.1_5031670_5031953,0,0,0,1
NC_054863.1_370913_370413,0,0,0,1
OffPos_NC_054857.1_1712185_1712065,0,0,0,1
NC_054859.1_4409239_4409622_Aspergillus_puulaauensis,93.216,73,471,4.144e-08
NC_054863.1_2935045_2935483_Aspergillus_puulaauensis,10.249,506,541,0.753
NC_054860.1_1399168_1399087_Aspergillus_puulaauensis,28.590,76,159,9.718e-06
OffNeg_NC_054862.1_2720980_2719807_Aspergillus_puulaauensis,10.796,193,255,0.394
OffPos_NC_054864.1_1307843_1307747_Aspergillus_puulaauensis,18.316,124,204,0.304
NC_054860.1_3987130_3986686_Aspergillus_puulaauensis,7.648,348,377,0.032
OffNeg_NC_054862.1_2658415_2658013,0,0,0,1
NC_054860.1_1891242_1891676_Aspergillus_puulaauensis,96.388,94,513,6.265e-09
OffNeg_NC_054858.1_4788630_4788714_Aspergillus_puulaauensis,10.688,125,187,0.226
OffPos_NC_054860.1_3642042_3642152_Aspergillus_puulaauensis,11.797,134,184,0.433
OffNeg_NC_054862.1_3073882_3073663_Aspergillus_puulaauensis,10.946,80,214,0.976
OffNeg_NC_054861.1_3836246_3836122_Aspergillus_puulaauensis,6.198,246,266,0.193
NC_054857.1_4784210_4785131_Aspergillus_puulaauensis,391.035,77,1009,0.000e+00
OffNeg_NC_054860.1_2580138_2580303_Aspergillus_puulaauensis,20.815,244,303,0.086
NC_054861.1_176929_177034_Aspergillus_puulaauensis,35.106,77,178,3.666e-05
NC_054862.1_2150624_2150350_Aspergillus_puulaauensis,40.343,43,363,0.002
OffNeg_NC_054862.1_742312_742393,0,0,0,1
OffNeg_NC_054858.1_206192_206338,0,0,0,1
OffPos_NC_054864.1_2784440_2785091_Aspergillus_puulaauensis,9.718,377,490,0.810
NC_054861.1_846053_844988_Aspergillus_puulaauensis,290.839,331,1155,0.000e+00
OffNeg_NC_054864.1_2417176_2417077,0,0,0,1
NC_054860.1_4170144_4170363_Aspergillus_puulaauensis,129.215,71,307,0.000e+00
OffNeg_NC_054864.1_2646708_2646314_Aspergillus_puulaauensis,14.932,11,184,0.260
NC_054858.1_4686721_4686290_Aspergillus_puulaauensis,206.069,82,507,0.000e+00
NC_054862.1_1634869_1635512_Aspergillus_puulaauensis,67.184,75,620,0.000e+00
OffNeg_NC_054859.1_1354030_1353604_Aspergillus_puulaauensis,17.708,483,527,0.342
NC_054858.1_467064_467798_Aspergillus_puulaauensis,227.807,63,815,0.000e+00
NC_054858.1_3492198_3492552_Aspergillus_puulaauensis,12.081,272,328,0.385
OffNeg_NC_054864.1_2253642_2253433,0,0,0,1
OffPos_NC_054863.1_3052255_3052089_Aspergillus_puulaauensis,13.323,135,173,0.829
OffNeg_NC_054859.1_1709969_1710147_Aspergillus_puulaauensis,9.280,153,203,0.941
OffNeg_NC_054857.1_4355118_4354798_Aspergillus_puulaauensis,27.232,416,469,1.383e-04
NC_054863.1_227188_226978_Aspergillus_puulaauensis,98.697,73,285,2.220e-16
OffNeg_NC_054864.1_1819317_1819456_Aspergillus_puulaauensis,14.924,103,129,0.862
OffNeg_NC_054862.1_2334899_2335162_Aspergillus_puulaauensis,25.015,42,86,0.012
OffNeg_NC_054857.1_1881589_1881878_Aspergillus_puulaauensis,12.132,110,193,0.801
OffPos_NC_054862.1_3536056_3536355,0,0,0,1
OffNeg_NC_054863.1_78850_78657,0,0,0,1
OffNeg_NC_054861.1_212404_211746_Aspergillus_puulaauensis,50.327,2,175,2.325e-04
OffNeg_NC_054863.1_2912042_2912751,0,0,0,1
OffNeg_NC_054862.1_538316_538202_Aspergillus_puulaauensis,13.152,23,97,0.042
OffNeg_NC_054859.1_132032_131933_Aspergillus_puulaauensis,18.328,2,64,0.247
OffPos_NC_054860.1_2884249_2883724_Aspergillus_puulaauensis,12.326,86,139,0.376
NC_054857.1_592636_591848_Aspergillus_puulaauensis,340.543,75,866,0.000e+00
OffNeg_NC_054863.1_1373311_1372281_Aspergillus_puulaauensis,23.956,78,203,0.271
OffNeg_NC_054862.1_2634991_2634898_Aspergillus_puulaauensis,15.815,171,221,0.442
OffPos_NC_054861.1_1406836_1407042,0,0,0,1
OffNeg_NC_054858.1_531094_530305_Aspergillus_puulaauensis,8.938,77,115,0.889
NC_054862.1_875589_875750_Aspergillus_puulaauensis,36.051,2,250,0.013
OffNeg_NC_054858.1_1392017_1392961_Aspergillus_puulaauensis,35.261,133,345,0.008
OffNeg_NC_054859.1_1173741_1173290_Aspergillus_puulaauensis,13.363,372,419,0.777
NC_054859.1_1436205_1436658_Aspergillus_puulaauensis,150.995,77,469,0.000e+00
OffPos_NC_054859.1_4016242_4016052_Aspergillus_puulaauensis,17.099,2,130,0.379
OffPos_NC_054858.1_2971921_2972179_Aspergillus_puulaauensis,10.812,360,404,0.974
OffNeg_NC_054858.1_2640650_2640537_Aspergillus_puulaauensis,13.847,139,165,0.239
OffNeg_NC_054857.1_3736552_3735778_Aspergillus_puulaauensis,11.561,423,449,0.684
OffNeg_NC_054858.1_5063945_5063147_Aspergillus_puulaauensis,28.912,500,949,0.011
OffNeg_NC_054864.1_232115_232310,0,0,0,1
OffPos_NC_054860.1_1707890_1707349,0,0,0,1
NC_054857.1_4503113_4504056_Aspergillus_puulaauensis,301.806,77,1018,0.000e+00
OffNeg_NC_054857.1_1693422_1693015_Aspergillus_puulaauensis,13.344,219,311,0.828
NC_054859.1_1672999_1673220_Aspergillus_puulaauensis,55.406,49,240,6.779e-07
OffNeg_NC_054858.1_953499_953646_Aspergillus_puulaauensis,13.008,72,119,0.549
OffPos_NC_054863.1_288527_288810_Aspergillus_puulaauensis,18.379,251,409,0.361
NC_054857.1_5487300_5486956_Aspergillus_puulaauensis,140.515,66,407,0.000e+00
OffNeg_NC_054860.1_2122615_2122384_Aspergillus_puulaauensis,11.014,270,299,0.976
OffPos_NC_054861.1_3390138_3390372_Aspergillus_puulaauensis,6.867,236,256,0.658
OffPos_NC_054857.1_2740932_2740379_Aspergillus_puulaauensis,21.314,357,428,0.123
NC_054860.1_3570788_3570886_Aspergillus_puulaauensis,22.266,69,176,0.003
OffPos_NC_054863.1_2580986_2581573_Aspergillus_puulaauensis,7.988,91,105,0.409
OffPos_NC_054857.1_4820435_4820281_Aspergillus_puulaauensis,9.419,20,115,0.985
OffPos_NC_054857.1_1881941_1882069,0,0,0,1
OffPos_NC_054859.1_361067_361635_Aspergillus_puulaauensis,14.679,281,322,0.819
OffPos_NC_054858.1_710166_710633,0,0,0,1
OffNeg_NC_054859.1_657603_657447_Aspergillus_puulaauensis,11.648,127,150,0.865
OffNeg_NC_054857.1_2859032_2859166,0,0,0,1
OffPos_NC_054858.1_4596358_4596272_Aspergillus_puulaauensis,7.816,121,162,0.788
OffPos_NC_054859.1_4178144_4178310_Aspergillus_puulaauensis,16.222,57,164,0.415
OffNeg_NC_054859.1_2788239_2788101_Aspergillus_puulaauensis,14.146,8,49,0.553
OffPos_NC_054861.1_1969238_1968732_Aspergillus_puulaauensis,21.332,317,409,0.096
NC_054862.1_2727626_2728109_Aspergillus_puulaauensis,194.971,86,565,0.000e+00
OffNeg_NC_054859.1_2012271_2011835_Aspergillus_puulaauensis,12.833,156,233,0.207
OffPos_NC_054861.1_606635_606765_Aspergillus_puulaauensis,8.254,29,79,0.791
NC_054860.1_3383354_3383270_Aspergillus_puulaauensis,40.488,85,183,2.578e-04
OffNeg_NC_054863.1_1696798_1697190_Aspergillus_puulaauensis,56.664,156,449,1.045e-08
OffNeg_NC_054860.1_1657254_1657518_Aspergillus_puulaauensis,13.037,292,375,0.326
OffNeg_NC_054857.1_369274_370051_Aspergillus_puulaauensis,33.805,650,865,0.005
OffNeg_NC_054857.1_5813448_5813307,0,0,0,1
OffNeg_NC_054857.1_3200545_3199521_Aspergillus_puulaauensis,14.786,38,118,0.972
NC_054860.1_4109675_4110457_Aspergillus_puulaauensis,492.168,76,855,0.000e+00
OffNeg_NC_054860.1_3746229_3745906_Aspergillus_puulaauensis,30.111,49,144,9.056e-04
OffNeg_NC_054862.1_424213_424106,0,0,0,1
NC_054857.1_1017696_1017917_Aspergillus_puulaauensis,86.782,78,308,1.110e-16
NC_054857.1_2865502_2865359_Aspergillus_puulaauensis,52.282,75,281,2.714e-06
OffNeg_NC_054861.1_2335749_2335403_Aspergillus_puulaauensis,6.311,356,376,0.800
OffPos_NC_054858.1_3612256_3612380_Aspergillus_puulaauensis,14.409,169,270,0.703
OffPos_NC_054857.1_5531251_5531335_Aspergillus_puulaauensis,19.003,21,50,0.188
OffPos_NC_054860.1_3886699_3886792_Aspergillus_puulaauensis,6.795,153,185,0.992
NC_054861.1_1536284_1536194_Aspergillus_puulaauensis,17.579,74,187,0.092
OffNeg_NC_054861.1_2481771_2481967_Aspergillus_puulaauensis,15.739,267,302,0.560
OffPos_NC_054859.1_1614513_1613369_Aspergillus_puulaauensis,15.972,1061,1135,0.111
OffPos_NC_054857.1_3998622_3998170_Aspergillus_puulaauensis,15.390,207,299,0.807
NC_054859.1_2775621_2775765_Aspergillus_puulaauensis,45.397,86,223,5.858e-07
OffPos_NC_054861.1_4062017_4062604_Aspergillus_puulaauensis,22.030,16,150,0.003
OffPos_NC_054859.1_3999316_3999547,0,0,0,1
OffPos_NC_054858.1_1879299_1879502,0,0,0,1
NC_054859.1_3559644_3560598_Aspergillus_puulaauensis,425.171,66,1031,0.000e+00
NC_054857.1_257343_257678_Aspergillus_puulaauensis,50.937,103,405,6.170e-06
OffNeg_NC_054858.1_312565_312079,0,0,0,1
NC_054862.1_1453650_1453510_Aspergillus_puulaauensis,74.979,82,216,7.919e-12
OffPos_NC_054857.1_3682868_3682685_Aspergillus_puulaauensis,9.687,50,103,0.563
OffPos_NC_054863.1_1878113_1877793_Aspergillus_puulaauensis,9.631,83,139,0.500
NC_054862.1_3116090_3115635,0,0,0,1
OffNeg_NC_054859.1_1607281_1607184_Aspergillus_puulaauensis,8.682,183,206,0.997
OffPos_NC_054859.1_3212147_3212638_Aspergillus_puulaauensis,9.422,544,600,0.892
OffPos_NC_054864.1_1222863_1223039_Aspergillus_puulaauensis,20.104,38,142,0.071
OffNeg_NC_054858.1_1490723_1490910_Aspergillus_puulaauensis,12.295,252,317,0.920
OffPos_NC_054858.1_2555461_2555182_Aspergillus_puulaauensis,11.689,365,415,0.404
NC_054858.1_4070148_4070058_Aspergillus_puulaauensis,33.261,70,168,2.851e-05
NC_054857.1_5824477_5824642_Aspergillus_puulaauensis,64.723,50,244,1.041e-06
NC_054864.1_1904851_1904987_Aspergillus_puulaauensis,52.107,69,215,3.521e-09
OffPos_NC_054862.1_2368236_2368115_Aspergillus_puulaauensis,13.326,79,123,0.739
NC_054859.1_4404287_4405001_Aspergillus_puulaauensis,271.380,76,798,0.000e+00
OffNeg_NC_054862.1_1447374_1448367_Aspergillus_puulaauensis,5.470,279,293,0.306
OffPos_NC_054860.1_3705716_3705818,0,0,0,1
